scenario_id,E,N_s,N_w,p_s,p_w,r_s,r_w,q_s,q_w,k_s,k_w,c
3127,44.41964285714286,0.44642857142857145,0,4.2,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3128,44.549418604651166,0.4360465116279069,0,4.300000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3129,44.67329545454545,0.4261363636363636,0,4.4,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3130,44.79166666666667,0.4166666666666667,0,4.5,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3131,44.90489130434783,0.40760869565217395,0,4.6,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3132,45.013297872340424,0.39893617021276595,0,4.7,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3133,45.1171875,0.39062499999999994,0,4.800000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3134,45.21683673469388,0.3826530612244897,0,4.9,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3135,45.3125,0.37500000000000006,0,5,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3136,45.404411764705884,0.3676470588235294,0,5.1000000000000005,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3137,45.49278846153847,0.3605769230769231,0,5.2,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3138,45.57783018867924,0.35377358490566047,0,5.3,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3139,45.65972222222222,0.3472222222222222,0,5.4,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3140,45.73863636363637,0.3409090909090909,0,5.5,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3141,45.814732142857146,0.33482142857142855,0,5.6000000000000005,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3142,45.88815789473684,0.3289473684210526,0,5.7,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3143,45.959051724137936,0.32327586206896547,0,5.800000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3144,46.027542372881356,0.3177966101694915,0,5.9,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3145,46.09375,0.3125,0,6,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3146,46.1577868852459,0.3073770491803279,0,6.1000000000000005,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3147,46.21975806451613,0.3024193548387097,0,6.2,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3148,46.279761904761905,0.2976190476190476,0,6.300000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3149,46.337890625,0.29296875,0,6.4,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3150,46.394230769230774,0.28846153846153844,0,6.5,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3151,46.44886363636363,0.28409090909090906,0,6.6000000000000005,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3152,46.50186567164179,0.27985074626865675,0,6.7,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3153,46.55330882352941,0.275735294117647,0,6.800000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3154,46.60326086956522,0.2717391304347826,0,6.9,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3155,46.651785714285715,0.26785714285714285,0,7,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3156,46.69894366197183,0.2640845070422535,0,7.1000000000000005,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3157,46.74479166666667,0.26041666666666663,0,7.2,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3158,46.78938356164384,0.2568493150684932,0,7.300000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3159,46.83277027027027,0.25337837837837834,0,7.4,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3160,46.875,0.25,0,7.5,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3161,46.91611842105263,0.2467105263157895,0,7.6000000000000005,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3162,46.95616883116883,0.2435064935064935,0,7.7,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3163,46.99519230769231,0.2403846153846154,0,7.800000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3164,47.03322784810127,0.23734177215189872,0,7.9,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3165,47.0703125,0.234375,0,8,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3166,47.10648148148148,0.23148148148148145,0,8.100000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3167,47.141768292682926,0.2286585365853659,0,8.2,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3168,47.1762048192771,0.22590361445783133,0,8.3,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3169,47.20982142857143,0.22321428571428573,0,8.4,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3170,47.24264705882353,0.22058823529411764,0,8.5,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3171,47.274709302325576,0.21802325581395346,0,8.600000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3172,47.30603448275862,0.2155172413793104,0,8.7,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3173,47.33664772727273,0.2130681818181818,0,8.8,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3174,47.366573033707866,0.2106741573033708,0,8.9,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3175,47.39583333333333,0.20833333333333334,0,9,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3176,47.42445054945055,0.20604395604395606,0,9.1,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3177,47.452445652173914,0.20380434782608695,0,9.200000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3178,47.479838709677416,0.20161290322580644,0,9.3,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3179,47.506648936170215,0.19946808510638298,0,9.4,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3180,47.53289473684211,0.1973684210526316,0,9.5,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3181,47.55859375,0.1953125,0,9.6,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3182,47.58376288659794,0.19329896907216496,0,9.700000000000001,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3183,47.608418367346935,0.19132653061224486,0,9.8,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3184,47.63257575757576,0.18939393939393942,0,9.9,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3185,47.65625,0.18750000000000003,0,10,0,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3186,26.5625,2.908088235294118,0,1,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3187,28.693181818181824,2.8330945558739256,0,1.1,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3188,30.46875,2.7618715083798886,0,1.2,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3189,31.97115384615385,2.6941416893732972,0,1.3,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3190,33.25892857142857,2.6296542553191493,0,1.4,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3191,34.375,2.568181818181819,0,1.5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3192,35.3515625,2.509517766497462,0,1.6,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3193,36.21323529411765,2.4534739454094296,0,1.7000000000000002,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3194,36.97916666666667,2.399878640776699,0,1.8,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3195,37.66447368421053,2.348574821852732,0,1.9,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3196,38.28125,2.299418604651163,0,2,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3197,38.839285714285715,2.2522779043280186,0,2.1,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3198,39.346590909090914,2.20703125,0,2.2,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3199,39.809782608695656,2.1635667396061273,0,2.3,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3200,40.234375,2.1217811158798283,0,2.4000000000000004,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3201,40.625,2.0815789473684214,0,2.5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3202,40.98557692307693,2.042871900826446,0,2.6,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3203,41.31944444444445,2.0055780933062883,0,2.7,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3204,41.629464285714285,1.9696215139442235,0,2.8,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3205,41.918103448275865,1.9349315068493151,0,2.9000000000000004,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3206,42.1875,1.901442307692308,0,3,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3207,42.43951612903226,1.869092627599244,0,3.1,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3208,42.67578125,1.837825278810409,0,3.2,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3209,42.89772727272727,1.807586837294333,0,3.3000000000000003,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3210,43.106617647058826,1.7783273381294964,0,3.4000000000000004,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3211,43.30357142857143,1.7500000000000002,0,3.5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3212,43.489583333333336,1.722560975609756,0,3.6,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3213,43.66554054054054,1.6959691252144082,0,3.7,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3214,43.83223684210527,1.670185810810811,0,3.8000000000000003,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3215,43.99038461538461,1.6451747088186357,0,3.9000000000000004,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3216,44.140625,1.6209016393442623,0,4,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3217,44.28353658536585,1.597334410339257,0,4.1,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3218,44.41964285714286,1.5744426751592357,0,4.2,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3219,44.549418604651166,1.552197802197802,0,4.300000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3220,44.67329545454545,1.5305727554179567,0,4.4,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3221,44.79166666666667,1.5095419847328246,0,4.5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3222,44.90489130434783,1.489081325301205,0,4.6,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3223,45.013297872340424,1.4691679049034176,0,4.7,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3224,45.1171875,1.4497800586510263,0,4.800000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3225,45.21683673469388,1.4308972503617945,0,4.9,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3226,45.3125,1.4125,0,5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3227,45.404411764705884,1.3945698166431593,0,5.1000000000000005,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3228,45.49278846153847,1.3770891364902507,0,5.2,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3229,45.57783018867924,1.360041265474553,0,5.3,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3230,45.65972222222222,1.3434103260869565,0,5.4,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3231,45.73863636363637,1.3271812080536913,0,5.5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3232,45.814732142857146,1.311339522546419,0,5.6000000000000005,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3233,45.88815789473684,1.2958715596330275,0,5.7,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3234,45.959051724137936,1.280764248704663,0,5.800000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3235,46.027542372881356,1.2660051216389245,0,5.9,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3236,46.09375,1.2515822784810127,0,6,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3237,46.1577868852459,1.2374843554443054,0,6.1000000000000005,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3238,46.21975806451613,1.223700495049505,0,6.2,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3239,46.279761904761905,1.210220318237454,0,6.300000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3240,46.337890625,1.1970338983050848,0,6.4,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3241,46.394230769230774,1.1841317365269461,0,6.5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3242,46.44886363636363,1.1715047393364928,0,6.6000000000000005,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3243,46.50186567164179,1.1591441969519343,0,6.7,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3244,46.55330882352941,1.1470417633410672,0,6.800000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3245,46.60326086956522,1.1351894374282434,0,6.9,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3246,46.651785714285715,1.1235795454545454,0,7,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3247,46.69894366197183,1.1122047244094488,0,7.1000000000000005,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3248,46.74479166666667,1.1010579064587973,0,7.2,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3249,46.78938356164384,1.0901323042998898,0,7.300000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3250,46.83277027027027,1.0794213973799127,0,7.4,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3251,46.875,1.068918918918919,0,7.5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3252,46.91611842105263,1.0586188436830837,0,7.6000000000000005,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3253,46.95616883116883,1.0485153764581123,0,7.7,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3254,46.99519230769231,1.0386029411764706,0,7.800000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3255,47.03322784810127,1.0288761706555671,0,7.9,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3256,47.0703125,1.0193298969072166,0,8,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3257,47.10648148148148,1.0099591419816139,0,8.100000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3258,47.141768292682926,1.000759109311741,0,8.2,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3259,47.1762048192771,0.9917251755265798,0,8.3,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3260,47.20982142857143,0.9828528827037775,0,8.4,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3261,47.24264705882353,0.9741379310344828,0,8.5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3262,47.274709302325576,0.965576171875,0,8.600000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3263,47.30603448275862,0.9571636011616652,0,8.7,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3264,47.33664772727273,0.9488963531669865,0,8.8,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3265,47.366573033707866,0.9407706945765938,0,8.9,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3266,47.39583333333333,0.9327830188679246,0,9,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3267,47.42445054945055,0.9249298409728719,0,9.1,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3268,47.452445652173914,0.9172077922077922,0,9.200000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3269,47.479838709677416,0.9096136154553818,0,9.3,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3270,47.506648936170215,0.9021441605839416,0,9.4,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3271,47.53289473684211,0.8947963800904979,0,9.5,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3272,47.55859375,0.8875673249551168,0,9.6,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3273,47.58376288659794,0.8804541406945682,0,9.700000000000001,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3274,47.608418367346935,0.8734540636042403,0,9.8,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3275,47.63257575757576,0.8665644171779142,0,9.9,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3276,47.65625,0.8597826086956523,0,10,1,1,0.18000000000000002,0.02,0.02,4,2,0.0375
3277,26.5625,1.8749999999999998,0,1,0,1,0.19,0.02,0.02,4,2,0.0375
3278,28.693181818181824,1.7045454545454541,0,1.1,0,1,0.19,0.02,0.02,4,2,0.0375
3279,30.46875,1.5624999999999998,0,1.2,0,1,0.19,0.02,0.02,4,2,0.0375
3280,31.97115384615385,1.442307692307692,0,1.3,0,1,0.19,0.02,0.02,4,2,0.0375
3281,33.25892857142857,1.3392857142857142,0,1.4,0,1,0.19,0.02,0.02,4,2,0.0375
3282,34.375,1.2499999999999998,0,1.5,0,1,0.19,0.02,0.02,4,2,0.0375
3283,35.3515625,1.1718749999999998,0,1.6,0,1,0.19,0.02,0.02,4,2,0.0375
3284,36.21323529411765,1.102941176470588,0,1.7000000000000002,0,1,0.19,0.02,0.02,4,2,0.0375
3285,36.97916666666667,1.0416666666666665,0,1.8,0,1,0.19,0.02,0.02,4,2,0.0375
3286,37.66447368421053,0.9868421052631577,0,1.9,0,1,0.19,0.02,0.02,4,2,0.0375
3287,38.28125,0.9374999999999999,0,2,0,1,0.19,0.02,0.02,4,2,0.0375
3288,38.839285714285715,0.8928571428571428,0,2.1,0,1,0.19,0.02,0.02,4,2,0.0375
3289,39.346590909090914,0.8522727272727271,0,2.2,0,1,0.19,0.02,0.02,4,2,0.0375
3290,39.809782608695656,0.8152173913043478,0,2.3,0,1,0.19,0.02,0.02,4,2,0.0375
3291,40.234375,0.7812499999999998,0,2.4000000000000004,0,1,0.19,0.02,0.02,4,2,0.0375
3292,40.625,0.7499999999999999,0,2.5,0,1,0.19,0.02,0.02,4,2,0.0375
3293,40.98557692307693,0.721153846153846,0,2.6,0,1,0.19,0.02,0.02,4,2,0.0375
3294,41.31944444444445,0.6944444444444442,0,2.7,0,1,0.19,0.02,0.02,4,2,0.0375
3295,41.629464285714285,0.6696428571428571,0,2.8,0,1,0.19,0.02,0.02,4,2,0.0375
3296,41.918103448275865,0.6465517241379308,0,2.9000000000000004,0,1,0.19,0.02,0.02,4,2,0.0375
3297,42.1875,0.6249999999999999,0,3,0,1,0.19,0.02,0.02,4,2,0.0375
3298,42.43951612903226,0.6048387096774193,0,3.1,0,1,0.19,0.02,0.02,4,2,0.0375
3299,42.67578125,0.5859374999999999,0,3.2,0,1,0.19,0.02,0.02,4,2,0.0375
3300,42.89772727272727,0.5681818181818181,0,3.3000000000000003,0,1,0.19,0.02,0.02,4,2,0.0375
3301,43.106617647058826,0.551470588235294,0,3.4000000000000004,0,1,0.19,0.02,0.02,4,2,0.0375
3302,43.30357142857143,0.5357142857142857,0,3.5,0,1,0.19,0.02,0.02,4,2,0.0375
3303,43.489583333333336,0.5208333333333333,0,3.6,0,1,0.19,0.02,0.02,4,2,0.0375
3304,43.66554054054054,0.5067567567567566,0,3.7,0,1,0.19,0.02,0.02,4,2,0.0375
3305,43.83223684210527,0.49342105263157887,0,3.8000000000000003,0,1,0.19,0.02,0.02,4,2,0.0375
3306,43.99038461538461,0.48076923076923067,0,3.9000000000000004,0,1,0.19,0.02,0.02,4,2,0.0375
3307,44.140625,0.46874999999999994,0,4,0,1,0.19,0.02,0.02,4,2,0.0375
3308,44.28353658536585,0.4573170731707317,0,4.1,0,1,0.19,0.02,0.02,4,2,0.0375
3309,44.41964285714286,0.4464285714285714,0,4.2,0,1,0.19,0.02,0.02,4,2,0.0375
3310,44.549418604651166,0.43604651162790686,0,4.300000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3311,44.67329545454545,0.42613636363636354,0,4.4,0,1,0.19,0.02,0.02,4,2,0.0375
3312,44.79166666666667,0.41666666666666663,0,4.5,0,1,0.19,0.02,0.02,4,2,0.0375
3313,44.90489130434783,0.4076086956521739,0,4.6,0,1,0.19,0.02,0.02,4,2,0.0375
3314,45.013297872340424,0.39893617021276595,0,4.7,0,1,0.19,0.02,0.02,4,2,0.0375
3315,45.1171875,0.3906249999999999,0,4.800000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3316,45.21683673469388,0.3826530612244897,0,4.9,0,1,0.19,0.02,0.02,4,2,0.0375
3317,45.3125,0.37499999999999994,0,5,0,1,0.19,0.02,0.02,4,2,0.0375
3318,45.404411764705884,0.3676470588235294,0,5.1000000000000005,0,1,0.19,0.02,0.02,4,2,0.0375
3319,45.49278846153847,0.360576923076923,0,5.2,0,1,0.19,0.02,0.02,4,2,0.0375
3320,45.57783018867924,0.35377358490566035,0,5.3,0,1,0.19,0.02,0.02,4,2,0.0375
3321,45.65972222222222,0.3472222222222221,0,5.4,0,1,0.19,0.02,0.02,4,2,0.0375
3322,45.73863636363637,0.3409090909090909,0,5.5,0,1,0.19,0.02,0.02,4,2,0.0375
3323,45.814732142857146,0.33482142857142855,0,5.6000000000000005,0,1,0.19,0.02,0.02,4,2,0.0375
3324,45.88815789473684,0.32894736842105254,0,5.7,0,1,0.19,0.02,0.02,4,2,0.0375
3325,45.959051724137936,0.3232758620689654,0,5.800000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3326,46.027542372881356,0.3177966101694915,0,5.9,0,1,0.19,0.02,0.02,4,2,0.0375
3327,46.09375,0.31249999999999994,0,6,0,1,0.19,0.02,0.02,4,2,0.0375
3328,46.1577868852459,0.3073770491803278,0,6.1000000000000005,0,1,0.19,0.02,0.02,4,2,0.0375
3329,46.21975806451613,0.30241935483870963,0,6.2,0,1,0.19,0.02,0.02,4,2,0.0375
3330,46.279761904761905,0.29761904761904756,0,6.300000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3331,46.337890625,0.29296874999999994,0,6.4,0,1,0.19,0.02,0.02,4,2,0.0375
3332,46.394230769230774,0.2884615384615384,0,6.5,0,1,0.19,0.02,0.02,4,2,0.0375
3333,46.44886363636363,0.28409090909090906,0,6.6000000000000005,0,1,0.19,0.02,0.02,4,2,0.0375
3334,46.50186567164179,0.2798507462686567,0,6.7,0,1,0.19,0.02,0.02,4,2,0.0375
3335,46.55330882352941,0.275735294117647,0,6.800000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3336,46.60326086956522,0.27173913043478254,0,6.9,0,1,0.19,0.02,0.02,4,2,0.0375
3337,46.651785714285715,0.26785714285714285,0,7,0,1,0.19,0.02,0.02,4,2,0.0375
3338,46.69894366197183,0.26408450704225345,0,7.1000000000000005,0,1,0.19,0.02,0.02,4,2,0.0375
3339,46.74479166666667,0.26041666666666663,0,7.2,0,1,0.19,0.02,0.02,4,2,0.0375
3340,46.78938356164384,0.2568493150684931,0,7.300000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3341,46.83277027027027,0.2533783783783783,0,7.4,0,1,0.19,0.02,0.02,4,2,0.0375
3342,46.875,0.25,0,7.5,0,1,0.19,0.02,0.02,4,2,0.0375
3343,46.91611842105263,0.24671052631578944,0,7.6000000000000005,0,1,0.19,0.02,0.02,4,2,0.0375
3344,46.95616883116883,0.24350649350649348,0,7.7,0,1,0.19,0.02,0.02,4,2,0.0375
3345,46.99519230769231,0.24038461538461534,0,7.800000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3346,47.03322784810127,0.2373417721518987,0,7.9,0,1,0.19,0.02,0.02,4,2,0.0375
3347,47.0703125,0.23437499999999997,0,8,0,1,0.19,0.02,0.02,4,2,0.0375
3348,47.10648148148148,0.23148148148148143,0,8.100000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3349,47.141768292682926,0.22865853658536586,0,8.2,0,1,0.19,0.02,0.02,4,2,0.0375
3350,47.1762048192771,0.2259036144578313,0,8.3,0,1,0.19,0.02,0.02,4,2,0.0375
3351,47.20982142857143,0.2232142857142857,0,8.4,0,1,0.19,0.02,0.02,4,2,0.0375
3352,47.24264705882353,0.2205882352941176,0,8.5,0,1,0.19,0.02,0.02,4,2,0.0375
3353,47.274709302325576,0.21802325581395343,0,8.600000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3354,47.30603448275862,0.21551724137931033,0,8.7,0,1,0.19,0.02,0.02,4,2,0.0375
3355,47.33664772727273,0.21306818181818177,0,8.8,0,1,0.19,0.02,0.02,4,2,0.0375
3356,47.366573033707866,0.21067415730337075,0,8.9,0,1,0.19,0.02,0.02,4,2,0.0375
3357,47.39583333333333,0.20833333333333331,0,9,0,1,0.19,0.02,0.02,4,2,0.0375
3358,47.42445054945055,0.20604395604395603,0,9.1,0,1,0.19,0.02,0.02,4,2,0.0375
3359,47.452445652173914,0.20380434782608692,0,9.200000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3360,47.479838709677416,0.2016129032258064,0,9.3,0,1,0.19,0.02,0.02,4,2,0.0375
3361,47.506648936170215,0.19946808510638298,0,9.4,0,1,0.19,0.02,0.02,4,2,0.0375
3362,47.53289473684211,0.19736842105263158,0,9.5,0,1,0.19,0.02,0.02,4,2,0.0375
3363,47.55859375,0.19531249999999997,0,9.6,0,1,0.19,0.02,0.02,4,2,0.0375
3364,47.58376288659794,0.1932989690721649,0,9.700000000000001,0,1,0.19,0.02,0.02,4,2,0.0375
3365,47.608418367346935,0.19132653061224486,0,9.8,0,1,0.19,0.02,0.02,4,2,0.0375
3366,47.63257575757576,0.1893939393939394,0,9.9,0,1,0.19,0.02,0.02,4,2,0.0375
3367,47.65625,0.18749999999999997,0,10,0,1,0.19,0.02,0.02,4,2,0.0375
3368,26.5625,2.864130434782609,0,1,1,1,0.19,0.02,0.02,4,2,0.0375
3369,28.693181818181824,2.78737658674189,0,1.1,1,1,0.19,0.02,0.02,4,2,0.0375
3370,30.46875,2.7146291208791204,0,1.2,1,1,0.19,0.02,0.02,4,2,0.0375
3371,31.97115384615385,2.645582329317269,0,1.3,1,1,0.19,0.02,0.02,4,2,0.0375
3372,33.25892857142857,2.579960835509138,0,1.4,1,1,0.19,0.02,0.02,4,2,0.0375
3373,34.375,2.5175159235668785,0,1.5,1,1,0.19,0.02,0.02,4,2,0.0375
3374,35.3515625,2.4580223880597014,0,1.6,1,1,0.19,0.02,0.02,4,2,0.0375
3375,36.21323529411765,2.401275820170109,0,1.7000000000000002,1,1,0.19,0.02,0.02,4,2,0.0375
3376,36.97916666666667,2.34709026128266,0,1.8,1,1,0.19,0.02,0.02,4,2,0.0375
3377,37.66447368421053,2.2952961672473866,0,1.9,1,1,0.19,0.02,0.02,4,2,0.0375
3378,38.28125,2.2457386363636362,0,2,1,1,0.19,0.02,0.02,4,2,0.0375
3379,38.839285714285715,2.1982758620689653,0,2.1,1,1,0.19,0.02,0.02,4,2,0.0375
3380,39.346590909090914,2.1527777777777777,0,2.2,1,1,0.19,0.02,0.02,4,2,0.0375
3381,39.809782608695656,2.1091248665955176,0,2.3,1,1,0.19,0.02,0.02,4,2,0.0375
3382,40.234375,2.067207112970711,0,2.4000000000000004,1,1,0.19,0.02,0.02,4,2,0.0375
3383,40.625,2.0269230769230764,0,2.5,1,1,0.19,0.02,0.02,4,2,0.0375
3384,40.98557692307693,1.9881790744466799,0,2.6,1,1,0.19,0.02,0.02,4,2,0.0375
