scenario_id,E,N_s,N_w,p_s,p_w,r_s,r_w,q_s,q_w,k_s,k_w,c
4214,34.375,2.512883435582822,0,2,2.3,1,0.24000000000000002,0.02,0.02,4,2,0.05
4215,18.75,2.9499999999999997,0,1,2.4000000000000004,1,0.24000000000000002,0.02,0.02,4,2,0.05
4216,34.375,2.5285714285714285,0,2,2.4000000000000004,1,0.24000000000000002,0.02,0.02,4,2,0.05
4217,18.75,2.9530201342281877,0,1,2.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4218,34.375,2.5433526011560694,0,2,2.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4219,18.75,2.9558441558441553,0,1,2.6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4220,34.375,2.5573033707865167,0,2,2.6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4221,18.75,2.958490566037735,0,1,2.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4222,34.375,2.5704918032786885,0,2,2.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4223,18.75,2.960975609756097,0,1,2.8,1,0.24000000000000002,0.02,0.02,4,2,0.05
4224,34.375,2.582978723404255,0,2,2.8,1,0.24000000000000002,0.02,0.02,4,2,0.05
4225,18.75,2.963313609467456,0,1,2.9000000000000004,1,0.24000000000000002,0.02,0.02,4,2,0.05
4226,34.375,2.5948186528497414,0,2,2.9000000000000004,1,0.24000000000000002,0.02,0.02,4,2,0.05
4227,18.75,2.9655172413793096,0,1,3,1,0.24000000000000002,0.02,0.02,4,2,0.05
4228,34.375,2.6060606060606055,0,2,3,1,0.24000000000000002,0.02,0.02,4,2,0.05
4229,18.75,2.967597765363129,0,1,3.1,1,0.24000000000000002,0.02,0.02,4,2,0.05
4230,34.375,2.616748768472907,0,2,3.1,1,0.24000000000000002,0.02,0.02,4,2,0.05
4231,18.75,2.9695652173913043,0,1,3.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4232,34.375,2.626923076923077,0,2,3.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4233,18.75,2.9714285714285715,0,1,3.3000000000000003,1,0.24000000000000002,0.02,0.02,4,2,0.05
4234,34.375,2.636619718309859,0,2,3.3000000000000003,1,0.24000000000000002,0.02,0.02,4,2,0.05
4235,18.75,2.973195876288659,0,1,3.4000000000000004,1,0.24000000000000002,0.02,0.02,4,2,0.05
4236,34.375,2.645871559633027,0,2,3.4000000000000004,1,0.24000000000000002,0.02,0.02,4,2,0.05
4237,18.75,2.9748743718592965,0,1,3.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4238,34.375,2.6547085201793728,0,2,3.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4239,18.75,2.976470588235294,0,1,3.6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4240,34.375,2.6631578947368424,0,2,3.6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4241,18.75,2.9779904306220097,0,1,3.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4242,34.375,2.6712446351931334,0,2,3.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4243,18.75,2.979439252336449,0,1,3.8000000000000003,1,0.24000000000000002,0.02,0.02,4,2,0.05
4244,34.375,2.6789915966386557,0,2,3.8000000000000003,1,0.24000000000000002,0.02,0.02,4,2,0.05
4245,18.75,2.9808219178082194,0,1,3.9000000000000004,1,0.24000000000000002,0.02,0.02,4,2,0.05
4246,34.375,2.6864197530864202,0,2,3.9000000000000004,1,0.24000000000000002,0.02,0.02,4,2,0.05
4247,18.75,2.982142857142857,0,1,4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4248,34.375,2.6935483870967745,0,2,4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4249,18.75,2.983406113537118,0,1,4.1,1,0.24000000000000002,0.02,0.02,4,2,0.05
4250,34.375,2.700395256916996,0,2,4.1,1,0.24000000000000002,0.02,0.02,4,2,0.05
4251,18.75,2.9846153846153847,0,1,4.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4252,34.375,2.706976744186046,0,2,4.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4253,18.75,2.985774058577406,0,1,4.300000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4254,34.375,2.713307984790875,0,2,4.300000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4255,18.75,2.9868852459016395,0,1,4.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4256,34.375,2.719402985074627,0,2,4.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4257,18.75,2.987951807228915,0,1,4.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4258,34.375,2.725274725274725,0,2,4.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4259,18.75,2.9889763779527563,0,1,4.6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4260,34.375,2.7309352517985612,0,2,4.6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4261,18.75,2.98996138996139,0,1,4.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4262,34.375,2.7363957597173143,0,2,4.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4263,18.75,2.9909090909090907,0,1,4.800000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4264,34.375,2.7416666666666667,0,2,4.800000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4265,18.75,2.99182156133829,0,1,4.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4266,34.375,2.7467576791808868,0,2,4.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4267,18.75,2.992700729927008,0,1,5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4268,34.375,2.751677852348993,0,2,5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4269,18.75,2.9935483870967747,0,1,5.1000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4270,34.375,2.7564356435643567,0,2,5.1000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4271,18.75,2.9943661971830986,0,1,5.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4272,34.375,2.7610389610389605,0,2,5.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4273,18.75,2.9951557093425607,0,1,5.3,1,0.24000000000000002,0.02,0.02,4,2,0.05
4274,34.375,2.7654952076677315,0,2,5.3,1,0.24000000000000002,0.02,0.02,4,2,0.05
4275,18.75,2.9959183673469387,0,1,5.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4276,34.375,2.769811320754717,0,2,5.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4277,18.75,2.996655518394649,0,1,5.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4278,34.375,2.7739938080495357,0,2,5.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4279,18.75,2.9973684210526317,0,1,5.6000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4280,34.375,2.7780487804878047,0,2,5.6000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4281,18.75,2.9980582524271844,0,1,5.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4282,34.375,2.7819819819819815,0,2,5.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4283,18.75,2.9987261146496818,0,1,5.800000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4284,34.375,2.785798816568047,0,2,5.800000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4285,18.75,2.999373040752351,0,1,5.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4286,34.375,2.7895043731778424,0,2,5.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4287,18.75,3,0,1,6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4288,34.375,2.7931034482758617,0,2,6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4289,18.75,3.0006079027355623,0,1,6.1000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4290,34.375,2.7966005665722378,0,2,6.1000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4291,18.75,3.0011976047904194,0,1,6.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4292,34.375,2.8,0,2,6.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4293,18.75,3.001769911504425,0,1,6.300000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4294,34.375,2.8033057851239667,0,2,6.300000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4295,18.75,3.0023255813953487,0,1,6.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4296,34.375,2.8065217391304342,0,2,6.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4297,18.75,3.0028653295128933,0,1,6.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4298,34.375,2.8096514745308303,0,2,6.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4299,18.75,3.0033898305084743,0,1,6.6000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4300,34.375,2.812698412698412,0,2,6.6000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4301,18.75,3.0038997214484677,0,1,6.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4302,34.375,2.815665796344647,0,2,6.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4303,18.75,3.0043956043956035,0,1,6.800000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4304,34.375,2.8185567010309267,0,2,6.800000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4305,18.75,3.004878048780488,0,1,6.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4306,34.375,2.8213740458015266,0,2,6.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4307,18.75,3.0053475935828877,0,1,7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4308,34.375,2.8241206030150754,0,2,7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4309,18.75,3.0058047493403692,0,1,7.1000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4310,34.375,2.8267990074441687,0,2,7.1000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4311,18.75,3.00625,0,1,7.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4312,34.375,2.829411764705882,0,2,7.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4313,18.75,3.006683804627249,0,1,7.300000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4314,34.375,2.8319612590799026,0,2,7.300000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4315,18.75,3.007106598984772,0,1,7.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4316,34.375,2.8344497607655503,0,2,7.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4317,18.75,3.007518796992481,0,1,7.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4318,34.375,2.836879432624113,0,2,7.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4319,18.75,3.007920792079208,0,1,7.6000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4320,34.375,2.839252336448598,0,2,7.6000000000000005,1,0.24000000000000002,0.02,0.02,4,2,0.05
4321,18.75,3.0083129584352077,0,1,7.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4322,34.375,2.8415704387990757,0,2,7.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4323,18.75,3.008695652173913,0,1,7.800000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4324,34.375,2.843835616438356,0,2,7.800000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4325,18.75,3.0090692124105005,0,1,7.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4326,34.375,2.846049661399548,0,2,7.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4327,18.75,3.009433962264151,0,1,8,1,0.24000000000000002,0.02,0.02,4,2,0.05
4328,34.375,2.8482142857142856,0,2,8,1,0.24000000000000002,0.02,0.02,4,2,0.05
4329,18.75,3.00979020979021,0,1,8.100000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4330,34.375,2.850331125827814,0,2,8.100000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4331,18.75,3.0101382488479262,0,1,8.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4332,34.375,2.8524017467248903,0,2,8.2,1,0.24000000000000002,0.02,0.02,4,2,0.05
4333,18.75,3.0104783599088836,0,1,8.3,1,0.24000000000000002,0.02,0.02,4,2,0.05
4334,34.375,2.8544276457883364,0,2,8.3,1,0.24000000000000002,0.02,0.02,4,2,0.05
4335,18.75,3.0108108108108107,0,1,8.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4336,34.375,2.856410256410256,0,2,8.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4337,18.75,3.0111358574610247,0,1,8.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4338,34.375,2.858350951374207,0,2,8.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4339,18.75,3.011453744493392,0,1,8.600000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4340,34.375,2.8602510460251045,0,2,8.600000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4341,18.75,3.0117647058823525,0,1,8.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4342,34.375,2.8621118012422353,0,2,8.7,1,0.24000000000000002,0.02,0.02,4,2,0.05
4343,18.75,3.0120689655172415,0,1,8.8,1,0.24000000000000002,0.02,0.02,4,2,0.05
4344,34.375,2.863934426229508,0,2,8.8,1,0.24000000000000002,0.02,0.02,4,2,0.05
4345,18.75,3.012366737739872,0,1,8.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4346,34.375,2.8657200811359025,0,2,8.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4347,18.75,3.0126582278481004,0,1,9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4348,34.375,2.8674698795180715,0,2,9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4349,18.75,3.0129436325678496,0,1,9.1,1,0.24000000000000002,0.02,0.02,4,2,0.05
4350,34.375,2.8691848906560637,0,2,9.1,1,0.24000000000000002,0.02,0.02,4,2,0.05
4351,18.75,3.013223140495868,0,1,9.200000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4352,34.375,2.870866141732283,0,2,9.200000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4353,18.75,3.013496932515337,0,1,9.3,1,0.24000000000000002,0.02,0.02,4,2,0.05
4354,34.375,2.8725146198830402,0,2,9.3,1,0.24000000000000002,0.02,0.02,4,2,0.05
4355,18.75,3.0137651821862343,0,1,9.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4356,34.375,2.874131274131274,0,2,9.4,1,0.24000000000000002,0.02,0.02,4,2,0.05
4357,18.75,3.0140280561122244,0,1,9.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4358,34.375,2.8757170172084128,0,2,9.5,1,0.24000000000000002,0.02,0.02,4,2,0.05
4359,18.75,3.0142857142857142,0,1,9.6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4360,34.375,2.877272727272727,0,2,9.6,1,0.24000000000000002,0.02,0.02,4,2,0.05
4361,18.75,3.0145383104125734,0,1,9.700000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4362,34.375,2.878799249530957,0,2,9.700000000000001,1,0.24000000000000002,0.02,0.02,4,2,0.05
4363,18.75,3.014785992217898,0,1,9.8,1,0.24000000000000002,0.02,0.02,4,2,0.05
4364,34.375,2.880297397769516,0,2,9.8,1,0.24000000000000002,0.02,0.02,4,2,0.05
4365,18.75,3.015028901734104,0,1,9.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4366,34.375,2.8817679558011053,0,2,9.9,1,0.24000000000000002,0.02,0.02,4,2,0.05
4367,18.75,3.015267175572519,0,1,10,1,0.24000000000000002,0.02,0.02,4,2,0.05
4368,34.375,2.883211678832117,0,2,10,1,0.24000000000000002,0.02,0.02,4,2,0.05
4369,18.75,2.833333333333333,0,1,1,1,0.25,0.02,0.02,4,2,0.05
4370,34.375,2.125,0,2,1,1,0.25,0.02,0.02,4,2,0.05
4371,18.75,2.8437499999999996,0,1,1.1,1,0.25,0.02,0.02,4,2,0.05
4372,34.375,2.1666666666666665,0,2,1.1,1,0.25,0.02,0.02,4,2,0.05
4373,18.75,2.852941176470588,0,1,1.2,1,0.25,0.02,0.02,4,2,0.05
4374,34.375,2.204545454545454,0,2,1.2,1,0.25,0.02,0.02,4,2,0.05
4375,18.75,2.861111111111111,0,1,1.3,1,0.25,0.02,0.02,4,2,0.05
4376,34.375,2.239130434782609,0,2,1.3,1,0.25,0.02,0.02,4,2,0.05
4377,18.75,2.8684210526315788,0,1,1.4,1,0.25,0.02,0.02,4,2,0.05
4378,34.375,2.270833333333333,0,2,1.4,1,0.25,0.02,0.02,4,2,0.05
4379,18.75,2.875,0,1,1.5,1,0.25,0.02,0.02,4,2,0.05
4380,34.375,2.3,0,2,1.5,1,0.25,0.02,0.02,4,2,0.05
4381,18.75,2.8809523809523814,0,1,1.6,1,0.25,0.02,0.02,4,2,0.05
4382,34.375,2.326923076923077,0,2,1.6,1,0.25,0.02,0.02,4,2,0.05
4383,18.75,2.8863636363636362,0,1,1.7000000000000002,1,0.25,0.02,0.02,4,2,0.05
4384,34.375,2.3518518518518516,0,2,1.7000000000000002,1,0.25,0.02,0.02,4,2,0.05
4385,18.75,2.891304347826087,0,1,1.8,1,0.25,0.02,0.02,4,2,0.05
4386,34.375,2.375,0,2,1.8,1,0.25,0.02,0.02,4,2,0.05
4387,18.75,2.895833333333333,0,1,1.9,1,0.25,0.02,0.02,4,2,0.05
4388,34.375,2.396551724137931,0,2,1.9,1,0.25,0.02,0.02,4,2,0.05
4389,18.75,2.9,0,1,2,1,0.25,0.02,0.02,4,2,0.05
4390,34.375,2.416666666666666,0,2,2,1,0.25,0.02,0.02,4,2,0.05
4391,18.75,2.9038461538461537,0,1,2.1,1,0.25,0.02,0.02,4,2,0.05
4392,34.375,2.435483870967742,0,2,2.1,1,0.25,0.02,0.02,4,2,0.05
4393,18.75,2.907407407407407,0,1,2.2,1,0.25,0.02,0.02,4,2,0.05
4394,34.375,2.453125,0,2,2.2,1,0.25,0.02,0.02,4,2,0.05
4395,18.75,2.910714285714286,0,1,2.3,1,0.25,0.02,0.02,4,2,0.05
4396,34.375,2.4696969696969697,0,2,2.3,1,0.25,0.02,0.02,4,2,0.05
4397,18.75,2.9137931034482754,0,1,2.4000000000000004,1,0.25,0.02,0.02,4,2,0.05
4398,34.375,2.4852941176470584,0,2,2.4000000000000004,1,0.25,0.02,0.02,4,2,0.05
4399,18.75,2.9166666666666665,0,1,2.5,1,0.25,0.02,0.02,4,2,0.05
4400,34.375,2.5,0,2,2.5,1,0.25,0.02,0.02,4,2,0.05
4401,18.75,2.919354838709677,0,1,2.6,1,0.25,0.02,0.02,4,2,0.05
4402,34.375,2.513888888888889,0,2,2.6,1,0.25,0.02,0.02,4,2,0.05
4403,18.75,2.9218749999999996,0,1,2.7,1,0.25,0.02,0.02,4,2,0.05
4404,34.375,2.5270270270270268,0,2,2.7,1,0.25,0.02,0.02,4,2,0.05
4405,18.75,2.924242424242424,0,1,2.8,1,0.25,0.02,0.02,4,2,0.05
4406,34.375,2.5394736842105265,0,2,2.8,1,0.25,0.02,0.02,4,2,0.05
4407,18.75,2.926470588235294,0,1,2.9000000000000004,1,0.25,0.02,0.02,4,2,0.05
4408,34.375,2.5512820512820515,0,2,2.9000000000000004,1,0.25,0.02,0.02,4,2,0.05
4409,18.75,2.928571428571428,0,1,3,1,0.25,0.02,0.02,4,2,0.05
4410,34.375,2.5624999999999996,0,2,3,1,0.25,0.02,0.02,4,2,0.05
4411,18.75,2.9305555555555554,0,1,3.1,1,0.25,0.02,0.02,4,2,0.05
4412,34.375,2.573170731707317,0,2,3.1,1,0.25,0.02,0.02,4,2,0.05
4413,18.75,2.932432432432432,0,1,3.2,1,0.25,0.02,0.02,4,2,0.05
4414,34.375,2.5833333333333335,0,2,3.2,1,0.25,0.02,0.02,4,2,0.05
4415,18.75,2.9342105263157894,0,1,3.3000000000000003,1,0.25,0.02,0.02,4,2,0.05
4416,34.375,2.5930232558139537,0,2,3.3000000000000003,1,0.25,0.02,0.02,4,2,0.05
4417,18.75,2.9358974358974357,0,1,3.4000000000000004,1,0.25,0.02,0.02,4,2,0.05
4418,34.375,2.602272727272727,0,2,3.4000000000000004,1,0.25,0.02,0.02,4,2,0.05
4419,18.75,2.9375000000000004,0,1,3.5,1,0.25,0.02,0.02,4,2,0.05
4420,34.375,2.6111111111111116,0,2,3.5,1,0.25,0.02,0.02,4,2,0.05
4421,18.75,2.939024390243902,0,1,3.6,1,0.25,0.02,0.02,4,2,0.05
4422,34.375,2.619565217391304,0,2,3.6,1,0.25,0.02,0.02,4,2,0.05
4423,18.75,2.94047619047619,0,1,3.7,1,0.25,0.02,0.02,4,2,0.05
4424,34.375,2.627659574468085,0,2,3.7,1,0.25,0.02,0.02,4,2,0.05
4425,18.75,2.941860465116279,0,1,3.8000000000000003,1,0.25,0.02,0.02,4,2,0.05
4426,34.375,2.6354166666666665,0,2,3.8000000000000003,1,0.25,0.02,0.02,4,2,0.05
4427,18.75,2.943181818181818,0,1,3.9000000000000004,1,0.25,0.02,0.02,4,2,0.05
4428,34.375,2.642857142857143,0,2,3.9000000000000004,1,0.25,0.02,0.02,4,2,0.05
4429,18.75,2.9444444444444438,0,1,4,1,0.25,0.02,0.02,4,2,0.05
4430,34.375,2.6499999999999995,0,2,4,1,0.25,0.02,0.02,4,2,0.05
4431,18.75,2.945652173913043,0,1,4.1,1,0.25,0.02,0.02,4,2,0.05
4432,34.375,2.6568627450980387,0,2,4.1,1,0.25,0.02,0.02,4,2,0.05
4433,18.75,2.9468085106382973,0,1,4.2,1,0.25,0.02,0.02,4,2,0.05
4434,34.375,2.663461538461538,0,2,4.2,1,0.25,0.02,0.02,4,2,0.05
4435,18.75,2.947916666666667,0,1,4.300000000000001,1,0.25,0.02,0.02,4,2,0.05
4436,34.375,2.6698113207547176,0,2,4.300000000000001,1,0.25,0.02,0.02,4,2,0.05
4437,18.75,2.9489795918367343,0,1,4.4,1,0.25,0.02,0.02,4,2,0.05
4438,34.375,2.6759259259259256,0,2,4.4,1,0.25,0.02,0.02,4,2,0.05
4439,18.75,2.9499999999999993,0,1,4.5,1,0.25,0.02,0.02,4,2,0.05
4440,34.375,2.681818181818181,0,2,4.5,1,0.25,0.02,0.02,4,2,0.05
4441,18.75,2.950980392156863,0,1,4.6,1,0.25,0.02,0.02,4,2,0.05
4442,34.375,2.6875,0,2,4.6,1,0.25,0.02,0.02,4,2,0.05
4443,18.75,2.951923076923076,0,1,4.7,1,0.25,0.02,0.02,4,2,0.05
4444,34.375,2.69298245614035,0,2,4.7,1,0.25,0.02,0.02,4,2,0.05
4445,18.75,2.9528301886792447,0,1,4.800000000000001,1,0.25,0.02,0.02,4,2,0.05
4446,34.375,2.698275862068965,0,2,4.800000000000001,1,0.25,0.02,0.02,4,2,0.05
4447,18.75,2.9537037037037033,0,1,4.9,1,0.25,0.02,0.02,4,2,0.05
4448,34.375,2.703389830508474,0,2,4.9,1,0.25,0.02,0.02,4,2,0.05
4449,18.75,2.9545454545454546,0,1,5,1,0.25,0.02,0.02,4,2,0.05
4450,34.375,2.7083333333333335,0,2,5,1,0.25,0.02,0.02,4,2,0.05
4451,18.75,2.955357142857143,0,1,5.1000000000000005,1,0.25,0.02,0.02,4,2,0.05
4452,34.375,2.7131147540983607,0,2,5.1000000000000005,1,0.25,0.02,0.02,4,2,0.05
4453,18.75,2.956140350877192,0,1,5.2,1,0.25,0.02,0.02,4,2,0.05
4454,34.375,2.71774193548387,0,2,5.2,1,0.25,0.02,0.02,4,2,0.05
4455,18.75,2.956896551724138,0,1,5.3,1,0.25,0.02,0.02,4,2,0.05
4456,34.375,2.722222222222222,0,2,5.3,1,0.25,0.02,0.02,4,2,0.05
4457,18.75,2.957627118644067,0,1,5.4,1,0.25,0.02,0.02,4,2,0.05
4458,34.375,2.7265624999999996,0,2,5.4,1,0.25,0.02,0.02,4,2,0.05
4459,18.75,2.958333333333333,0,1,5.5,1,0.25,0.02,0.02,4,2,0.05
4460,34.375,2.7307692307692304,0,2,5.5,1,0.25,0.02,0.02,4,2,0.05
4461,18.75,2.959016393442623,0,1,5.6000000000000005,1,0.25,0.02,0.02,4,2,0.05
4462,34.375,2.734848484848485,0,2,5.6000000000000005,1,0.25,0.02,0.02,4,2,0.05
4463,18.75,2.959677419354838,0,1,5.7,1,0.25,0.02,0.02,4,2,0.05
4464,34.375,2.738805970149253,0,2,5.7,1,0.25,0.02,0.02,4,2,0.05
4465,18.75,2.96031746031746,0,1,5.800000000000001,1,0.25,0.02,0.02,4,2,0.05
4466,34.375,2.7426470588235294,0,2,5.800000000000001,1,0.25,0.02,0.02,4,2,0.05
4467,18.75,2.9609374999999996,0,1,5.9,1,0.25,0.02,0.02,4,2,0.05
4468,34.375,2.7463768115942027,0,2,5.9,1,0.25,0.02,0.02,4,2,0.05
4469,18.75,2.9615384615384612,0,1,6,1,0.25,0.02,0.02,4,2,0.05
4470,34.375,2.7499999999999996,0,2,6,1,0.25,0.02,0.02,4,2,0.05
4471,18.75,2.962121212121212,0,1,6.1000000000000005,1,0.25,0.02,0.02,4,2,0.05
4472,34.375,2.753521126760563,0,2,6.1000000000000005,1,0.25,0.02,0.02,4,2,0.05
4473,18.75,2.9626865671641793,0,1,6.2,1,0.25,0.02,0.02,4,2,0.05
4474,34.375,2.7569444444444446,0,2,6.2,1,0.25,0.02,0.02,4,2,0.05
4475,18.75,2.9632352941176467,0,1,6.300000000000001,1,0.25,0.02,0.02,4,2,0.05
4476,34.375,2.7602739726027394,0,2,6.300000000000001,1,0.25,0.02,0.02,4,2,0.05
4477,18.75,2.9637681159420284,0,1,6.4,1,0.25,0.02,0.02,4,2,0.05
4478,34.375,2.763513513513513,0,2,6.4,1,0.25,0.02,0.02,4,2,0.05
4479,18.75,2.964285714285714,0,1,6.5,1,0.25,0.02,0.02,4,2,0.05
4480,34.375,2.766666666666666,0,2,6.5,1,0.25,0.02,0.02,4,2,0.05
4481,18.75,2.964788732394366,0,1,6.6000000000000005,1,0.25,0.02,0.02,4,2,0.05
4482,34.375,2.769736842105263,0,2,6.6000000000000005,1,0.25,0.02,0.02,4,2,0.05
4483,18.75,2.9652777777777777,0,1,6.7,1,0.25,0.02,0.02,4,2,0.05
4484,34.375,2.772727272727273,0,2,6.7,1,0.25,0.02,0.02,4,2,0.05
4485,18.75,2.965753424657534,0,1,6.800000000000001,1,0.25,0.02,0.02,4,2,0.05
4486,34.375,2.775641025641025,0,2,6.800000000000001,1,0.25,0.02,0.02,4,2,0.05
4487,18.75,2.9662162162162162,0,1,6.9,1,0.25,0.02,0.02,4,2,0.05
4488,34.375,2.778481012658228,0,2,6.9,1,0.25,0.02,0.02,4,2,0.05
4489,18.75,2.9666666666666672,0,1,7,1,0.25,0.02,0.02,4,2,0.05
4490,34.375,2.7812500000000004,0,2,7,1,0.25,0.02,0.02,4,2,0.05
4491,18.75,2.9671052631578942,0,1,7.1000000000000005,1,0.25,0.02,0.02,4,2,0.05
4492,34.375,2.78395061728395,0,2,7.1000000000000005,1,0.25,0.02,0.02,4,2,0.05
4493,18.75,2.9675324675324672,0,1,7.2,1,0.25,0.02,0.02,4,2,0.05
4494,34.375,2.7865853658536586,0,2,7.2,1,0.25,0.02,0.02,4,2,0.05
4495,18.75,2.967948717948718,0,1,7.300000000000001,1,0.25,0.02,0.02,4,2,0.05
4496,34.375,2.789156626506024,0,2,7.300000000000001,1,0.25,0.02,0.02,4,2,0.05
