time,stock_cpue,cpue_level,scenario_label
7,Weak stock,0.03938953208230389,None
7.1000000000000005,Strong stock,0.07878206390113189,None
7.1000000000000005,Weak stock,0.03938531338646889,None
7.2,Strong stock,0.07877366086441621,None
7.2,Weak stock,0.039381070271007124,None
7.300000000000001,Strong stock,0.0787652081519014,None
7.300000000000001,Weak stock,0.03937680223971987,None
7.4,Strong stock,0.07875670486120682,None
7.4,Weak stock,0.039372508825308725,None
7.5,Strong stock,0.07874815014000203,None
7.5,Weak stock,0.03936818958659022,None
7.6000000000000005,Strong stock,0.07873954318111309,None
7.6000000000000005,Weak stock,0.03936384410596992,None
7.7,Strong stock,0.07873088321808916,None
7.7,Weak stock,0.03935947198715177,None
7.800000000000001,Strong stock,0.07872216952118576,None
7.800000000000001,Weak stock,0.03935507285306067,None
7.9,Strong stock,0.07871340139372551,None
7.9,Weak stock,0.0393506463439585,None
8,Strong stock,0.07870457816880093,None
8,Weak stock,0.0393461921157354,None
8.1,Strong stock,0.07869569920628672,None
8.1,Weak stock,0.039341709838360134,None
8.200000000000001,Strong stock,0.07868676389013281,None
8.200000000000001,Weak stock,0.03933719919447445,None
8.3,Strong stock,0.07867777162591152,None
8.3,Weak stock,0.039332659878118334,None
8.4,Strong stock,0.07866872183859483,None
8.4,Weak stock,0.03932809159357366,None
8.5,Strong stock,0.0786596139705403,None
8.5,Weak stock,0.03932349405431535,None
8.6,Strong stock,0.07865044747969573,None
8.6,Weak stock,0.03931886698207581,None
8.700000000000001,Strong stock,0.07864122183743202,None
8.700000000000001,Weak stock,0.03931421010570938,None
8.8,Strong stock,0.07863193652819081,None
8.8,Weak stock,0.03930952316101749,None
8.9,Strong stock,0.07862259104776513,None
8.9,Weak stock,0.039304805889848714,None
9,Strong stock,0.07861318490107336,None
9,Weak stock,0.039300058038926305,None
9.1,Strong stock,0.07860371760183854,None
9.1,Weak stock,0.0392952793596841,None
9.200000000000001,Strong stock,0.07859418867167343,None
9.200000000000001,Weak stock,0.03929046960778914,None
9.3,Strong stock,0.078584597638823,None
9.3,Weak stock,0.039285628542478496,None
9.4,Strong stock,0.07857494403736291,None
9.4,Weak stock,0.03928075592613762,None
9.5,Strong stock,0.07856522740665303,None
9.5,Weak stock,0.03927585152401545,None
9.600000000000001,Strong stock,0.07855544729045276,None
9.600000000000001,Weak stock,0.03927091510375552,None
9.700000000000001,Strong stock,0.0785456032366235,None
9.700000000000001,Weak stock,0.039265946435245135,None
9.8,Strong stock,0.07853569479643738,None
9.8,Weak stock,0.0392609452902499,None
9.9,Strong stock,0.07852572152375137,None
9.9,Weak stock,0.03925591144197222,None
10,Strong stock,0.07851568297481451,None
10,Weak stock,0.039250844664952704,None
10.100000000000001,Strong stock,0.07850557870786116,None
10.100000000000001,Weak stock,0.0392457447348567,None
10.200000000000001,Strong stock,0.07849540828263878,None
10.200000000000001,Weak stock,0.03924061142822179,None
10.3,Strong stock,0.07848517126008071,None
10.3,Weak stock,0.03923544452228396,None
10.4,Strong stock,0.07847486720204339,None
10.4,Weak stock,0.03923024379484034,None
10.5,Strong stock,0.07846449567099045,None
10.5,Weak stock,0.03922500902407871,None
10.600000000000001,Strong stock,0.07845405622977715,None
10.600000000000001,Weak stock,0.039219739988468116,None
10.700000000000001,Strong stock,0.07844354844137767,None
10.700000000000001,Weak stock,0.03921443646661309,None
10.8,Strong stock,0.07843297186863683,None
10.8,Weak stock,0.039209098237116234,None
10.9,Strong stock,0.07842232607412976,None
10.9,Weak stock,0.03920372507850674,None
11,Strong stock,0.07841161061996384,None
11,Weak stock,0.039198316769136377,None
11.100000000000001,Strong stock,0.07840082506763098,None
11.100000000000001,Weak stock,0.03919287308709797,None
11.200000000000001,Strong stock,0.07838996897787595,None
11.200000000000001,Weak stock,0.0391873938101548,None
11.3,Strong stock,0.07837904191055015,None
11.3,Weak stock,0.03918187871566448,None
11.4,Strong stock,0.07836804342453119,None
11.4,Weak stock,0.039176327580533014,None
11.5,Strong stock,0.07835697307753976,None
11.5,Weak stock,0.039170740181122106,None
11.600000000000001,Strong stock,0.07834583042604018,None
11.600000000000001,Weak stock,0.039165116293194954,None
11.700000000000001,Strong stock,0.07833461502523185,None
11.700000000000001,Weak stock,0.03915945569190618,None
11.8,Strong stock,0.07832332642893003,None
11.8,Weak stock,0.03915375815174135,None
11.9,Strong stock,0.07831196418945387,None
11.9,Weak stock,0.03914802344645851,None
12,Strong stock,0.0783005278576135,None
12,Weak stock,0.039142251349078325,None
12.100000000000001,Strong stock,0.07828901698265961,None
12.100000000000001,Weak stock,0.03913644163185665,None
12.200000000000001,Strong stock,0.07827743111218513,None
12.200000000000001,Weak stock,0.03913059406623385,None
12.3,Strong stock,0.07826576979214311,None
12.3,Weak stock,0.03912470842284125,None
12.4,Strong stock,0.0782540325666765,None
12.4,Weak stock,0.039118784471415084,None
12.5,Strong stock,0.07824221897809078,None
12.5,Weak stock,0.039112821980780775,None
12.600000000000001,Strong stock,0.07823032856694594,None
12.600000000000001,Weak stock,0.03910682071889673,None
12.700000000000001,Strong stock,0.07821836087194198,None
12.700000000000001,Weak stock,0.0391007804527963,None
12.8,Strong stock,0.07820631542988672,None
12.8,Weak stock,0.03909470094857044,None
12.9,Strong stock,0.07819419177567298,None
12.9,Weak stock,0.03908858197135504,None
13,Strong stock,0.07818198944225296,None
13,Weak stock,0.03908242328531709,None
13.100000000000001,Strong stock,0.07816970796061462,None
13.100000000000001,Weak stock,0.03907622465364184,None
13.200000000000001,Strong stock,0.07815734685976014,None
13.200000000000001,Weak stock,0.03906998583852122,None
13.3,Strong stock,0.07814490566668648,None
13.3,Weak stock,0.03906370660114321,None
13.4,Strong stock,0.07813238390636768,None
13.4,Weak stock,0.039057386701682295,None
13.5,Strong stock,0.07811978110173878,None
13.5,Weak stock,0.03905102589929071,None
13.600000000000001,Strong stock,0.07810709677368131,None
13.600000000000001,Weak stock,0.03904462395209055,None
13.700000000000001,Strong stock,0.07809433044101007,None
13.700000000000001,Weak stock,0.03903818061716661,None
13.8,Strong stock,0.0780814816204612,None
13.8,Weak stock,0.03903169565055987,None
13.9,Strong stock,0.07806854982668161,None
13.9,Weak stock,0.03902516880726169,None
14,Strong stock,0.07805553457221909,None
14,Weak stock,0.039018599841208486,None
14.100000000000001,Strong stock,0.07804243536751372,None
14.100000000000001,Weak stock,0.039011988505277005,None
14.200000000000001,Strong stock,0.07802925172089019,None
14.200000000000001,Weak stock,0.03900533455128006,None
14.3,Strong stock,0.07801598313855074,None
14.3,Weak stock,0.03899863772996273,None
14.4,Strong stock,0.07800262912456908,None
14.4,Weak stock,0.03899189779099898,None
14.5,Strong stock,0.07798918918088496,None
14.5,Weak stock,0.038985114482988664,None
14.600000000000001,Strong stock,0.07797566280729946,None
14.600000000000001,Weak stock,0.03897828755345491,None
14.700000000000001,Strong stock,0.07796204950147084,None
14.700000000000001,Weak stock,0.038971416748841796,None
14.8,Strong stock,0.0779483487589111,None
14.8,Weak stock,0.038964501814512435,None
14.9,Strong stock,0.0779345600729829,None
14.9,Weak stock,0.03895754249474724,None
15,Strong stock,0.07792068293489722,None
15,Weak stock,0.038950538532742565,None
15.100000000000001,Strong stock,0.0779067168337114,None
15.100000000000001,Weak stock,0.03894348967060955,None
15.200000000000001,Strong stock,0.07789266125632764,None
15.200000000000001,Weak stock,0.03893639564937326,None
15.3,Strong stock,0.07787851568749198,None
15.3,Weak stock,0.038929256208972,None
15.4,Strong stock,0.07786427960979364,None
15.4,Weak stock,0.038922071088256904,None
15.5,Strong stock,0.07784995250366492,None
15.5,Weak stock,0.038914840024991744,None
15.600000000000001,Strong stock,0.0778355338473812,None
15.600000000000001,Weak stock,0.038907562755852866,None
15.700000000000001,Strong stock,0.0778210231170617,None
15.700000000000001,Weak stock,0.03890023901642944,None
15.8,Strong stock,0.07780641978667015,None
15.8,Weak stock,0.038892868541223764,None
15.9,Strong stock,0.07779172332801623,None
15.9,Weak stock,0.03888545106365187,None
16,Strong stock,0.07777693321075702,None
16,Weak stock,0.03887798631604424,None
16.1,Strong stock,0.077762048902399,None
16.1,Weak stock,0.0388704740296467,None
16.2,Strong stock,0.07774706986830024,None
16.2,Weak stock,0.038862913934621476,None
16.3,Strong stock,0.07773199557167289,None
16.3,Weak stock,0.03885530576004846,None
16.400000000000002,Strong stock,0.0777168254735861,None
16.400000000000002,Weak stock,0.03884764923392656,None
16.5,Strong stock,0.07770155903296914,None
16.5,Weak stock,0.03883994408317524,None
16.6,Strong stock,0.07768619570661482,None
16.6,Weak stock,0.03883219003363625,None
16.7,Strong stock,0.07767073494918324,None
16.7,Weak stock,0.038824386810075454,None
16.8,Strong stock,0.07765517621320576,None
16.8,Weak stock,0.03881653413618482,None
16.900000000000002,Strong stock,0.07763951894908941,None
16.900000000000002,Weak stock,0.03880863173458457,None
17,Strong stock,0.0776237626051214,None
17,Weak stock,0.03880067932682546,None
17.1,Strong stock,0.07760790662747398,None
17.1,Weak stock,0.03879267663339126,None
17.2,Strong stock,0.07759195046020971,None
17.2,Weak stock,0.03878462337370126,None
17.3,Strong stock,0.07757589354528677,None
17.3,Weak stock,0.038776519266113064,None
17.400000000000002,Strong stock,0.07755973532256477,None
17.400000000000002,Weak stock,0.03876836402792542,None
17.5,Strong stock,0.07754347522981074,None
17.5,Weak stock,0.038760157375381236,None
17.6,Strong stock,0.07752711270270544,None
17.6,Weak stock,0.038751899023670794,None
17.7,Strong stock,0.07751064717484979,None
17.7,Weak stock,0.038743588686934956,None
17.8,Strong stock,0.07749407807777196,None
17.8,Weak stock,0.038735226078268695,None
17.900000000000002,Strong stock,0.07747740484093436,None
17.900000000000002,Weak stock,0.038726810909724664,None
18,Strong stock,0.07746062689174112,None
18,Weak stock,0.038718342892316904,None
18.1,Strong stock,0.07744374365554572,None
18.1,Weak stock,0.03870982173602478,None
18.2,Strong stock,0.0774267545556592,None
18.2,Weak stock,0.038701247149797,None
18.3,Strong stock,0.07740965901335826,None
18.3,Weak stock,0.038692618841555795,None
18.400000000000002,Strong stock,0.07739245644789401,None
18.400000000000002,Weak stock,0.03868393651820121,None
18.5,Strong stock,0.07737514627650069,None
18.5,Weak stock,0.038675199885615665,None
18.6,Strong stock,0.07735772791440514,None
18.6,Weak stock,0.03866640864866856,None
18.7,Strong stock,0.07734020077483603,None
18.7,Weak stock,0.038657562511221044,None
18.8,Strong stock,0.07732256426903382,None
18.8,Weak stock,0.038648661176130986,None
18.900000000000002,Strong stock,0.07730481780626076,None
18.900000000000002,Weak stock,0.03863970434525806,None
19,Strong stock,0.07728696079381152,None
19,Weak stock,0.038630691719468986,None
19.1,Strong stock,0.07726899263702365,None
19.1,Weak stock,0.03862162299864301,None
19.200000000000003,Strong stock,0.07725091273928889,None
19.200000000000003,Weak stock,0.03861249788167739,None
19.3,Strong stock,0.07723272050206434,None
19.3,Weak stock,0.03860331606649324,None
19.400000000000002,Strong stock,0.0772144153248843,None
19.400000000000002,Weak stock,0.038594077250041305,None
19.5,Strong stock,0.0771959966053722,None
19.5,Weak stock,0.03858478112830813,None
19.6,Strong stock,0.07717746373925302,None
19.6,Weak stock,0.03857542739632224,None
19.700000000000003,Strong stock,0.07715881612036592,None
19.700000000000003,Weak stock,0.03856601574816059,None
19.8,Strong stock,0.07714005314067729,None
19.8,Weak stock,0.038556545876955055,None
19.900000000000002,Strong stock,0.07712117419029413,None
19.900000000000002,Weak stock,0.03854701747489925,None
20,Strong stock,0.07710217865747765,None
20,Weak stock,0.038537430233255385,None
20.1,Strong stock,0.07708306592865745,None
20.1,Weak stock,0.03852778384236139,None
20.200000000000003,Strong stock,0.07706383538844584,None
20.200000000000003,Weak stock,0.03851807799163819,None
20.3,Strong stock,0.07704448641965261,None
20.3,Weak stock,0.0385083123695971,None
20.400000000000002,Strong stock,0.07702501840330013,None
20.400000000000002,Weak stock,0.03849848666384748,None
20.5,Strong stock,0.07700543071863876,None
20.5,Weak stock,0.03848860056110457,None
20.6,Strong stock,0.07698572274316283,None
20.6,Weak stock,0.038478653747197396,None
20.700000000000003,Strong stock,0.07696589385262667,None
20.700000000000003,Weak stock,0.03846864590707704,None
20.8,Strong stock,0.07694594342106105,None
20.8,Weak stock,0.03845857672482482,None
20.900000000000002,Strong stock,0.0769258708207904,None
20.900000000000002,Weak stock,0.03844844588366102,None
21,Strong stock,0.07690567542245058,None
21,Weak stock,0.038438253065953866,None
21.1,Strong stock,0.07688535659500575,None
21.1,Weak stock,0.03842799795322803,None
21.200000000000003,Strong stock,0.07686491370576659,None
21.200000000000003,Weak stock,0.03841768022617381,None
21.3,Strong stock,0.07684434612040901,None
21.3,Weak stock,0.03840729956465663,None
21.400000000000002,Strong stock,0.07682365320299296,None
21.400000000000002,Weak stock,0.03839685564772647,None
21.5,Strong stock,0.07680283431598174,None
21.5,Weak stock,0.03838634815362761,None
21.6,Strong stock,0.07678188882026157,None
21.6,Weak stock,0.03837577675980858,None
21.700000000000003,Strong stock,0.07676081607516175,None
21.700000000000003,Weak stock,0.03836514114293227,None
21.8,Strong stock,0.07673961543847505,None
21.8,Weak stock,0.03835444097888623,None
21.900000000000002,Strong stock,0.07671828626647866,None
21.900000000000002,Weak stock,0.0383436759427933,None
22,Strong stock,0.07669682791395548,None
22,Weak stock,0.03833284570902226,None
22.1,Strong stock,0.07667523973421583,None
22.1,Weak stock,0.038321949951198885,None
22.200000000000003,Strong stock,0.07665352107911964,None
22.200000000000003,Weak stock,0.038310988342217044,None
22.3,Strong stock,0.07663167129909898,None
22.3,Weak stock,0.03829996055425017,None
22.400000000000002,Strong stock,0.07660968974318104,None
22.400000000000002,Weak stock,0.03828886625876281,None
22.5,Strong stock,0.07658757575901165,None
22.5,Weak stock,0.03827770512652248,None
22.6,Strong stock,0.07656532869287908,None
22.6,Weak stock,0.03826647682761172,None
22.700000000000003,Strong stock,0.07654294788973838,None
22.700000000000003,Weak stock,0.03825518103144038,None
22.8,Strong stock,0.07652043269323615,None
22.8,Weak stock,0.038243817406758036,None
22.900000000000002,Strong stock,0.07649778244573577,None
22.900000000000002,Weak stock,0.03823238562166684,None
23,Strong stock,0.07647499648834298,None
23,Weak stock,0.03822088534363438,None
23.1,Strong stock,0.07645207416093211,None
23.1,Weak stock,0.0382093162395069,None
23.200000000000003,Strong stock,0.07642901480217257,None
23.200000000000003,Weak stock,0.03819767797552268,None
23.3,Strong stock,0.07640581774955597,None
23.3,Weak stock,0.03818597021732576,None
23.400000000000002,Strong stock,0.07638248233942353,None
23.400000000000002,Weak stock,0.038174192629979745,None
23.5,Strong stock,0.07635900790699418,None
23.5,Weak stock,0.03816234487798197,None
23.6,Strong stock,0.07633539378639291,None
23.6,Weak stock,0.038150426625277845,None
23.700000000000003,Strong stock,0.0763116393106798,None
23.700000000000003,Weak stock,0.03813843753527547,None
23.8,Strong stock,0.0762877438118793,None
23.8,Weak stock,0.03812637727086047,None
23.900000000000002,Strong stock,0.07626370662101034,None
23.900000000000002,Weak stock,0.03811424549441113,None
24,Strong stock,0.07623952706811649,None
24,Weak stock,0.038102041867813644,None
24.1,Strong stock,0.07621520448229693,None
24.1,Weak stock,0.038089766052477776,None
24.200000000000003,Strong stock,0.07619073819173797,None
24.200000000000003,Weak stock,0.0380774177093527,None
24.3,Strong stock,0.0761661275237448,None
24.3,Weak stock,0.03806499649894307,None
24.400000000000002,Strong stock,0.07614137180477375,None
24.400000000000002,Weak stock,0.03805250208132531,None
24.5,Strong stock,0.07611647036046536,None
24.5,Weak stock,0.03803993411616429,None
24.6,Strong stock,0.07609142251567777,None
24.6,Weak stock,0.03802729226273017,None
24.700000000000003,Strong stock,0.07606622759452056,None
24.700000000000003,Weak stock,0.03801457617991548,None
24.8,Strong stock,0.07604088492038918,None
24.8,Weak stock,0.038001785526252524,None
24.900000000000002,Strong stock,0.07601539381599995,None
24.900000000000002,Weak stock,0.03798891995993101,None
25,Strong stock,0.0759897536034255,None
25,Weak stock,0.037975979138815945,None
25.1,Strong stock,0.07596396360413073,None
25.1,Weak stock,0.037962962720465815,None
25.200000000000003,Strong stock,0.0759380231390094,None
25.200000000000003,Weak stock,0.037949870362151014,None
25.3,Strong stock,0.07591193152842114,None
25.3,Weak stock,0.037936701720872545,None
25.400000000000002,Strong stock,0.07588568809222912,None
25.400000000000002,Weak stock,0.037923456453380994,None
25.5,Strong stock,0.07585929214983805,None
25.5,Weak stock,0.037910134216195795,None
25.6,Strong stock,0.075832743020233,None
25.6,Weak stock,0.037896734665624716,None
25.700000000000003,Strong stock,0.07580604002201856,None
25.700000000000003,Weak stock,0.03788325745778369,None
25.8,Strong stock,0.07577918247345855,None
25.8,Weak stock,0.037869702248616854,None
25.900000000000002,Strong stock,0.07575216969251648,None
25.900000000000002,Weak stock,0.03785606869391693,None
26,Strong stock,0.07572500099689627,None
26,Weak stock,0.03784235644934581,None
26.1,Strong stock,0.07569767570408381,None
26.1,Weak stock,0.037828565170455526,None
26.200000000000003,Strong stock,0.07567019313138884,None
26.200000000000003,Weak stock,0.03781469451270939,None
26.3,Strong stock,0.07564255259598761,None
26.3,Weak stock,0.03780074413150351,None
26.400000000000002,Strong stock,0.0756147534149659,None
26.400000000000002,Weak stock,0.03778671368218848,None
26.5,Strong stock,0.07558679490536278,None
26.5,Weak stock,0.03777260282009153,None
26.6,Strong stock,0.07555867638421485,None
26.6,Weak stock,0.0377584112005388,None
26.700000000000003,Strong stock,0.07553039716860097,None
26.700000000000003,Weak stock,0.037744138478877955,None
26.8,Strong stock,0.07550195657568784,None
26.8,Weak stock,0.03772978431050111,None
26.900000000000002,Strong stock,0.07547335392277582,None
26.900000000000002,Weak stock,0.037715348350868066,None
27,Strong stock,0.07544458852734559,None
27,Weak stock,0.03770083025552976,None
27.1,Strong stock,0.07541565970710522,None
27.1,Weak stock,0.03768622968015209,None
27.200000000000003,Strong stock,0.07538656678003794,None
27.200000000000003,Weak stock,0.037671546280539966,None
27.3,Strong stock,0.07535730906445044,None
27.3,Weak stock,0.03765677971266175,None
27.400000000000002,Strong stock,0.07532788587902173,None
27.400000000000002,Weak stock,0.03764192963267386,None
27.5,Strong stock,0.07529829654285272,None
27.5,Weak stock,0.037626995696945796,None
27.6,Strong stock,0.07526854037551618,None
27.6,Weak stock,0.037611977562085404,None
27.700000000000003,Strong stock,0.07523861669710755,None
27.700000000000003,Weak stock,0.03759687488496443,None
27.8,Strong stock,0.07520852482829599,None
27.8,Weak stock,0.03758168732274444,None
27.900000000000002,Strong stock,0.07517826409037658,None
27.900000000000002,Weak stock,0.037566414532902916,None
28,Strong stock,0.07514783380532249,None
28,Weak stock,0.037551056173259816,None
28.1,Strong stock,0.0751172332958381,None
28.1,Weak stock,0.03753561190200431,None
28.200000000000003,Strong stock,0.07508646188541276,None
28.200000000000003,Weak stock,0.037520081377721864,None
28.3,Strong stock,0.0750555188983751,None
28.3,Weak stock,0.03750446425942164,None
28.400000000000002,Strong stock,0.07502440365994761,None
28.400000000000002,Weak stock,0.037488760206564165,None
28.5,Strong stock,0.07499311549630246,None
28.5,Weak stock,0.03747296887908935,None
28.6,Strong stock,0.07496165373461737,None
28.6,Weak stock,0.037457089937444794,None
28.700000000000003,Strong stock,0.07493001770313239,None
28.700000000000003,Weak stock,0.03744112304261435,None
28.8,Strong stock,0.07489820673120715,None
28.8,Weak stock,0.03742506785614711,None
28.900000000000002,Strong stock,0.07486622014937876,None
28.900000000000002,Weak stock,0.037408924040186545,None
29,Strong stock,0.07483405728942036,None
29,Weak stock,0.03739269125750012,None
29.1,Strong stock,0.07480171748440029,None
29.1,Weak stock,0.03737636917150905,None
29.200000000000003,Strong stock,0.07476920006874159,None
29.200000000000003,Weak stock,0.0373599574463185,None
29.3,Strong stock,0.07473650437828264,None
29.3,Weak stock,0.03734345574674798,None
29.400000000000002,Strong stock,0.07470362975033788,None
29.400000000000002,Weak stock,0.03732686373836218,None
29.5,Strong stock,0.07467057552375955,None
29.5,Weak stock,0.037310181087501934,None
29.6,Strong stock,0.07463734103899965,None
29.6,Weak stock,0.03729340746131569,None
29.700000000000003,Strong stock,0.07460392563817289,None
29.700000000000003,Weak stock,0.03727654252779115,None
29.8,Strong stock,0.07457032866512005,None
29.8,Weak stock,0.037259585955787225,None
29.900000000000002,Strong stock,0.07453654946547189,None
29.900000000000002,Weak stock,0.03724253741506641,None
30,Strong stock,0.07450258738671382,None
30,Weak stock,0.03722539657632728,None
30.1,Strong stock,0.07446844177825117,None
30.1,Weak stock,0.03720816311123752,None
30.200000000000003,Strong stock,0.0744341119914748,None
30.200000000000003,Weak stock,0.03719083669246703,None
30.3,Strong stock,0.07439959737982785,None
30.3,Weak stock,0.03717341699372152,None
30.400000000000002,Strong stock,0.07436489729887237,None
30.400000000000002,Weak stock,0.03715590368977628,None
30.5,Strong stock,0.07433001110635738,None
30.5,Weak stock,0.03713829645651035,None
30.6,Strong stock,0.07429493816228668,None
30.6,Weak stock,0.037120594970940946,None
30.700000000000003,Strong stock,0.074259677828988,None
30.700000000000003,Weak stock,0.03710279891125814,None
30.8,Strong stock,0.0742242294711823,None
30.8,Weak stock,0.03708490795686,None
30.900000000000002,Strong stock,0.07418859245605382,None
30.900000000000002,Weak stock,0.03706692178838784,None
31,Strong stock,0.07415276615332066,None
31,Weak stock,0.037048840087761895,None
31.1,Strong stock,0.07411674993530612,None
31.1,Weak stock,0.03703066253821724,None
31.200000000000003,Strong stock,0.0740805431770103,None
